41.680976,-0.886843,0.93,-0.33,1.64,10.260
41.680915,-0.886920,0.57,-0.62,0.59,11.964
41.680915,-0.886920,-0.50,-0.72,-0.07,11.964
41.680881,-0.886934,1.81,-0.71,-1.36,15.798
41.680881,-0.886934,-0.50,1.05,-0.31,15.798
41.680839,-0.886946,0.22,0.26,1.36,17.427
41.680839,-0.886946,0.93,0.55,0.02,17.427
41.680786,-0.886956,0.71,-0.02,1.07,21.224
41.680786,-0.886956,0.64,-0.19,1.53,21.224
41.680728,-0.886958,-1.24,-0.26,0.16,22.576
41.680728,-0.886958,-1.14,0.03,-0.59,22.576
41.680675,-0.886948,-0.93,-0.12,-0.16,20.002
41.680675,-0.886948,-1.24,0.36,-0.29,20.002
41.680633,-0.886922,-0.97,-0.09,-1.71,15.927
41.680633,-0.886922,-0.45,-0.24,0.38,15.927
41.680591,-0.886880,-0.05,0.31,-1.07,20.057
41.680591,-0.886880,-0.10,-0.50,0.33,20.057
41.680561,-0.886819,1.00,0.02,1.57,22.650
41.680561,-0.886819,1.31,-0.12,1.86,22.650
41.680541,-0.886746,0.50,0.03,1.38,23.557
41.680541,-0.886746,-0.22,-0.22,-0.14,23.557
41.680534,-0.886663,1.33,0.45,0.29,26.132
41.680534,-0.886663,0.47,-0.43,-0.19,26.132
41.680530,-0.886572,0.26,-0.07,1.60,27.891
41.680530,-0.886572,-1.00,0.78,0.83,27.891
41.680530,-0.886483,-0.34,0.22,0.98,26.428
41.680530,-0.886483,0.97,-0.45,-0.79,26.428
41.680530,-0.886394,0.02,-0.26,1.19,26.706
41.680530,-0.886394,-0.28,0.60,-0.74,26.706
41.680530,-0.886303,-0.34,0.31,1.16,27.502
41.680530,-0.886303,-1.38,0.07,0.86,27.502
41.680530,-0.886211,-1.71,0.50,0.57,27.910
41.680530,-0.886211,1.17,-1.07,-1.31,27.910
41.680530,-0.886116,-0.81,-0.24,1.52,28.502
41.680530,-0.886116,0.07,-0.60,0.22,28.502
41.680526,-0.886022,-0.76,-1.69,0.26,28.039
41.680526,-0.886022,2.19,-0.28,-1.45,28.039
41.680526,-0.885927,1.16,-0.62,-0.79,28.780
41.680526,-0.885927,0.98,-0.14,-1.10,28.780
41.680522,-0.885827,-0.29,1.17,0.79,30.521
41.680522,-0.885827,-1.78,0.57,0.62,30.521
41.680522,-0.885725,-0.22,0.34,1.00,30.391
41.680522,-0.885725,-1.12,0.55,-0.03,30.391
41.680519,-0.885636,0.14,0.03,-0.38,25.021
41.680519,-0.885636,0.57,-0.02,-1.22,25.021
41.680515,-0.885551,-0.21,0.17,-0.17,25.835
41.680515,-0.885551,0.33,-0.52,0.97,25.835
41.680507,-0.885455,-0.12,-1.00,1.07,29.299
41.680507,-0.885455,-0.21,0.47,-0.71,29.299
41.680507,-0.885357,-0.31,-0.33,1.16,29.391
41.680507,-0.885357,-0.74,0.17,-0.02,29.391
41.680507,-0.885268,-0.07,-0.02,2.79,25.558
41.680507,-0.885268,0.88,-0.53,-0.17,25.558
41.680503,-0.885178,-0.36,0.29,0.21,27.761
41.680503,-0.885178,0.90,0.07,0.07,27.761
41.680496,-0.885083,-1.22,-0.71,-0.22,27.891
41.680496,-0.885083,0.14,0.66,-1.03,27.891
41.680484,-0.884994,-1.14,0.40,-0.78,26.298
41.680484,-0.884994,0.00,-0.52,-0.29,26.298
41.680477,-0.884904,0.76,-0.48,-0.86,27.224
41.680477,-0.884904,1.03,0.10,-1.93,27.224
41.680477,-0.884819,-1.21,0.60,-0.81,25.150
41.680477,-0.884819,0.55,-0.72,1.16,25.150
41.680477,-0.884741,-0.19,-0.05,-1.00,22.983
41.680477,-0.884741,-0.59,-0.26,-1.24,22.983
41.680500,-0.884673,-1.45,0.22,-1.09,22.243
41.680500,-0.884673,-1.55,0.02,0.09,22.243
41.680522,-0.884615,-0.07,-0.14,-1.48,18.242
41.680522,-0.884615,0.48,-0.10,-0.33,18.242
41.680564,-0.884579,-0.66,0.38,-1.50,19.890
41.680564,-0.884579,0.71,-0.55,0.59,19.890
41.680633,-0.884567,-0.43,-0.19,-0.10,23.872
41.680633,-0.884567,-0.09,0.93,-1.14,23.872
41.680709,-0.884567,-1.24,0.67,-0.17,26.372
41.680709,-0.884567,0.95,0.09,-0.03,26.372
41.680778,-0.884566,-0.09,0.48,1.12,25.761
41.680778,-0.884566,-1.59,-0.24,0.03,25.761
41.680862,-0.884573,0.31,-0.02,1.41,22.650
41.680862,-0.884573,-0.10,-0.26,0.17,22.650
41.680912,-0.884588,0.40,0.36,2.09,18.668
41.680912,-0.884588,0.40,0.22,1.17,18.668
41.680950,-0.884626,0.16,-0.03,-0.17,19.928
41.680950,-0.884626,-0.78,0.22,-1.86,19.928
41.680976,-0.884687,1.21,-0.29,-1.41,22.465
41.680976,-0.884687,-0.12,-0.36,1.12,22.465
41.680992,-0.884765,0.69,0.60,-0.29,24.872
41.680992,-0.884765,0.09,-0.17,1.53,24.872
41.681003,-0.884853,-1.10,-0.43,0.53,27.298
41.681003,-0.884853,0.16,0.17,1.22,27.298
41.681030,-0.884940,-0.29,-0.90,-0.60,26.984
41.681030,-0.884940,0.29,-0.64,0.38,26.984
41.681022,-0.885015,0.71,0.47,0.00,25.224
41.681022,-0.885015,0.10,-0.83,-0.17,25.224
41.681030,-0.885091,-0.67,-0.59,-0.16,24.632
41.681030,-0.885091,0.74,0.81,0.43,24.632
41.681022,-0.885160,0.00,0.71,1.05,21.391
41.681022,-0.885160,0.21,0.21,-0.34,21.391
41.680988,-0.885234,-0.17,-0.52,-0.86,23.076
41.680988,-0.885234,1.38,-0.78,-0.59,23.076
41.680980,-0.885307,-0.21,0.05,1.24,21.113
41.680980,-0.885307,-1.03,-0.95,-0.02,21.113
41.680980,-0.885393,-0.88,1.10,-0.10,25.298
41.680980,-0.885393,1.34,-0.78,-1.33,25.298
41.680973,-0.885463,0.81,-1.41,-0.62,18.113
41.680973,-0.885463,0.81,-0.31,-0.84,18.113
41.680973,-0.885537,1.74,0.14,-1.22,18.446
41.680973,-0.885537,-0.62,-0.21,-0.10,18.446
41.680961,-0.885619,0.45,-0.31,0.67,23.576
41.680961,-0.885619,0.33,-0.10,1.53,23.576
41.680957,-0.885697,-1.22,1.02,-0.53,19.261
41.680957,-0.885697,1.38,0.47,-1.48,19.261
41.680984,-0.885800,0.50,-0.78,1.22,22.539
41.680984,-0.885800,0.24,-0.55,2.41,22.539
41.680984,-0.885910,-0.09,0.53,0.71,27.502
41.680984,-0.885910,-1.33,-0.45,0.14,27.502
41.680992,-0.886016,0.52,-0.43,-0.34,26.854
41.680992,-0.886016,-0.41,-0.16,-0.53,26.854
41.681022,-0.886108,0.34,-0.29,0.66,23.502
41.681022,-0.886108,0.38,-0.45,1.17,23.502
41.681026,-0.886178,0.21,0.33,-0.16,18.205
41.681026,-0.886178,0.14,-0.12,-0.72,18.205
41.681045,-0.886260,-0.88,0.00,-1.19,21.983
41.681045,-0.886260,0.88,0.14,0.97,21.983
41.681053,-0.886320,0.09,-0.38,-0.10,15.094
41.681053,-0.886320,1.02,-0.38,-1.38,15.094
41.681076,-0.886385,-0.64,-0.16,-2.19,19.890
41.681076,-0.886385,0.03,-0.03,-0.74,19.890
41.681087,-0.886466,1.50,0.52,1.21,18.742
41.681087,-0.886466,1.72,-0.38,2.09,18.742
41.681098,-0.886567,-1.19,0.33,-1.22,22.409
41.681098,-0.886567,-0.91,-0.21,-1.07,22.409
41.681056,-0.886677,-0.55,-0.03,-0.38,20.835
41.681056,-0.886677,0.02,0.43,-0.07,20.835
41.681037,-0.886770,0.16,-0.28,0.16,19.113
41.681037,-0.886770,0.22,0.59,-0.14,19.113
41.681011,-0.886837,-0.24,0.00,0.09,18.020
41.681011,-0.886837,-0.98,0.48,-0.16,18.020
41.680973,-0.886891,-0.72,-1.31,0.26,20.502
41.680973,-0.886891,-1.93,-0.34,1.40,20.502
41.680915,-0.886920,1.29,-0.88,-1.12,25.928
41.680915,-0.886920,1.10,-0.98,-0.84,25.928
41.680828,-0.886934,-0.36,-1.36,0.41,30.947
41.680828,-0.886934,-0.97,1.59,0.88,30.947
41.680721,-0.886933,0.71,0.38,-0.67,28.262
41.680721,-0.886933,-1.17,-1.38,0.55,28.262
41.680633,-0.886915,-0.02,-0.95,1.26,27.984
41.680633,-0.886915,-0.64,0.24,0.09,27.984
41.680564,-0.886875,-0.40,0.22,-1.03,26.354
41.680564,-0.886875,0.21,-0.36,-0.69,26.354
41.680522,-0.886814,0.09,0.12,-0.22,26.817
41.680522,-0.886814,0.50,0.47,0.36,26.817
41.680496,-0.886735,0.74,0.79,-0.66,27.428
41.680496,-0.886735,1.02,1.48,0.16,27.428
41.680488,-0.886629,-0.57,1.09,-0.40,34.984
41.680488,-0.886629,0.62,-1.69,-0.43,34.984
41.680488,-0.886479,-0.48,-0.29,0.62,50.523
41.680488,-0.886479,0.33,-0.10,0.84,50.523
41.680492,-0.886290,-0.21,-0.55,-0.47,60.283
41.680492,-0.886290,0.86,-1.02,0.19,60.283
41.680492,-0.886080,-1.02,-1.71,0.45,64.672
41.680492,-0.886080,0.53,-0.47,-0.72,64.672
41.680488,-0.885882,0.17,-0.47,-0.95,57.486
41.680488,-0.885882,-1.05,-0.71,1.81,57.486
41.680488,-0.885708,-1.02,0.40,1.36,50.967
41.680488,-0.885708,-1.14,0.24,0.67,50.967
41.680488,-0.885546,-0.24,-1.41,-0.88,47.763
41.680488,-0.885546,0.19,-0.97,0.02,47.763
41.680484,-0.885395,1.00,-1.84,-0.66,44.930
41.680484,-0.885395,-1.62,-0.07,2.34,44.930
41.680480,-0.885259,1.69,0.53,2.21,39.281
41.680480,-0.885259,-0.95,-0.40,-2.07,39.281
41.680477,-0.885145,1.21,-0.14,-1.03,32.595
41.680477,-0.885145,0.09,-1.55,0.43,32.595
41.680473,-0.885046,-0.66,0.33,1.60,28.521
41.680473,-0.885046,0.24,1.41,0.74,28.521
41.680473,-0.884950,-1.28,0.83,0.88,29.354
41.680473,-0.884950,-1.21,-1.24,0.52,29.354
41.680477,-0.884850,1.05,0.33,-0.43,30.076
41.680477,-0.884850,1.00,-1.33,0.41,30.076
41.680480,-0.884761,0.67,-0.33,1.50,25.521
41.680480,-0.884761,0.21,0.02,0.81,25.521
41.680503,-0.884691,0.21,-0.40,-1.74,21.742
41.680503,-0.884691,-1.48,0.38,-1.34,21.742
41.680526,-0.884630,-1.79,0.05,-0.64,20.002
41.680526,-0.884630,0.90,0.36,1.36,20.002
41.680557,-0.884584,-0.72,0.62,-1.47,17.131
41.680557,-0.884584,-0.34,0.36,-1.19,17.131
41.680641,-0.884571,-0.93,0.67,0.26,29.225
41.680641,-0.884571,-0.12,-0.09,0.45,29.225
41.680728,-0.884568,-0.03,-0.38,0.67,35.632
41.680728,-0.884568,-0.86,0.93,1.81,35.632
41.680835,-0.884576,-1.78,-0.48,0.47,30.354
41.680835,-0.884576,-0.41,-0.33,-0.03,30.354
41.680892,-0.884588,0.67,0.14,1.72,21.983
41.680892,-0.884588,1.14,-0.17,-0.05,21.983
41.680938,-0.884616,-0.33,0.40,0.38,20.446
41.680938,-0.884616,0.60,-0.12,1.97,20.446
41.680965,-0.884658,-0.81,-0.02,-1.02,18.020
41.680965,-0.884658,0.83,0.55,0.78,18.020
41.680988,-0.884725,-0.34,-1.76,1.21,23.317
41.680988,-0.884725,-1.74,0.55,1.34,23.317
41.680999,-0.884833,1.07,-0.78,-1.47,36.225
41.680999,-0.884833,-0.88,0.26,1.76,36.225
41.681045,-0.884989,0.47,-1.38,-0.03,49.911
41.681045,-0.884989,0.21,0.88,1.14,49.911
41.681060,-0.885180,-0.38,-0.26,1.50,62.338
41.681060,-0.885180,-0.66,-0.48,2.16,62.338
41.681091,-0.885394,-0.55,0.21,0.95,67.654
41.681091,-0.885394,0.97,-0.55,-0.34,67.654
41.681087,-0.885576,0.17,-0.19,-1.02,51.486
41.681087,-0.885576,-0.02,0.29,0.48,51.486
41.681045,-0.885729,-1.50,0.33,-0.05,46.356
41.681045,-0.885729,1.29,-0.72,-0.31,46.356
41.681049,-0.885861,0.22,-1.05,-0.84,38.670
41.681049,-0.885861,2.09,-1.64,-1.66,38.670
41.681053,-0.886006,1.62,-0.16,-0.93,38.966
41.681053,-0.886006,1.60,-0.98,2.12,38.966
41.681060,-0.886111,-1.28,-0.41,0.67,28.539
41.681060,-0.886111,-1.33,0.43,-1.14,28.539
41.681076,-0.886204,0.28,0.12,0.95,26.780
41.681076,-0.886204,-1.07,-0.24,-1.09,26.780
41.681083,-0.886279,-0.95,-0.07,-0.67,22.446
41.681083,-0.886279,0.88,0.19,1.50,22.446
41.681106,-0.886368,0.14,-0.05,0.00,24.595
41.681106,-0.886368,-0.19,-0.02,-0.10,24.595
41.681095,-0.886455,-0.21,-0.17,-0.17,24.595
41.681095,-0.886455,-0.43,0.03,0.05,24.595
41.681121,-0.886544,-0.22,-0.14,0.60,21.928
41.681121,-0.886544,0.00,-0.16,0.55,21.928
41.681129,-0.886636,-0.48,0.14,-0.03,15.594
41.681129,-0.886636,-0.59,-0.03,0.00,15.594
41.681121,-0.886711,-0.53,0.00,-0.09,8.519
